_1,_2,_3,_4
1998,7,4,12302
2009,9,19,13927
2010,2,15,17191
2011,3,10,17139
2001,5,28,16206
2001,9,29,12589
2003,11,22,15524
2012,4,9,17478
2013,1,8,16259
2014,6,15,16287
1998,9,29,14715
2004,12,29,19967
2006,2,20,19565
2018,9,17,20746
1996,12,19,14891
1998,10,24,13040
2001,3,20,16892
2007,11,27,20650
2002,8,27,15106
2004,10,28,20014
2004,6,29,19658
2016,5,9,16136
2016,9,16,16068
1996,10,22,14574
2007,1,30,19845
2008,1,4,20094
2009,4,13,18203
2019,6,8,17726
2020,9,9,9764
1998,4,15,14794
1999,5,19,14834
1999,9,10,15344
2010,3,26,18305
2011,2,7,16483
2012,9,19,16862
2001,8,4,15860
2002,7,5,12934
2004,1,31,16449
2013,12,16,17003
2016,12,4,14345
2005,4,4,20242
2006,3,5,18565
2007,2,2,20296
2017,9,3,12260
2018,6,14,21236
2019,11,12,20382
1997,8,3,14570
1998,11,9,14812
1999,10,14,15387
1999,6,1,15002
2011,11,6,15911
2002,2,23,12728
2013,9,28,13335
2015,11,17,15625
2015,7,6,17156
2000,8,29,15680
2005,1,16,36892
2010,8,17,18349
1996,8,22,14823
2011,9,29,16791
2013,3,27,18271
2003,1,17,18175
2005,11,23,19878
2005,7,24,19785
2013,6,24,18563
1996,6,21,14996
2000,11,27,15919
2008,5,1,20358
1999,1,22,13954
2001,4,5,17021
2011,10,27,17257
2000,1,24,15063
2002,3,2,11995
2003,2,15,15152
2005,8,5,20491
2008,11,30,18018
2017,5,10,16096
1996,1,7,10312
2006,11,9,20349
2006,7,2,18895
2007,10,14,19723
2008,8,27,19802
2019,3,24,20193
1997,4,28,14894
1999,2,26,15077
2000,4,28,15682
2002,10,19,12658
2013,5,11,14195
2014,2,22,12880
2017,7,25,16977
2019,9,23,21264
2007,7,14,18861
2009,3,22,17600
2011,5,28,13804
2017,2,26,14767
2019,4,28,20146
1997,1,24,14429
2014,4,21,16783
2005,3,19,17548
2017,8,30,15269
2019,10,5,17120
1997,7,16,15059
2008,9,14,16136
2009,12,11,17668
2001,12,1,12397
2012,1,13,16376
2014,11,7,16539
2000,5,13,13057
2000,9,12,15058
2003,6,24,18232
2015,2,12,16248
1996,9,3,14995
2007,6,3,19740
2009,5,18,18470
2018,10,5,21044
2020,4,27,5043
2020,8,18,10732
1998,7,10,14995
2003,12,25,15463
2011,3,16,17178
2012,8,8,18127
2000,12,8,15637
2001,9,19,14314
2003,11,28,14680
2014,6,17,17117
1998,9,23,14948
2009,7,17,19161
2020,7,25,11471
2001,3,30,16906
2003,5,20,17628
2014,8,16,14061
2004,6,19,17604
2006,4,29,17055
2006,8,26,18065
2016,9,14,15593
2017,12,11,15490
2018,3,8,19871
1996,10,12,13376
1997,3,11,15028
1998,12,1,15004
2008,1,2,20428
2009,4,7,17906
2010,11,4,18105
2010,7,11,18076
2020,5,14,5682
1999,5,13,15117
2012,9,25,16489
2013,4,6,15314
2014,3,11,16415
2004,1,5,19171
2016,12,14,15001
2017,1,13,15269
1996,5,8,14433
2007,2,4,19088
2009,9,25,17986
1999,6,11,14780
2001,5,26,14343
2012,4,19,17540
2015,7,28,17054
2007,11,17,17297
2010,4,28,17765
2010,8,31,18147
2012,2,22,16353
2001,7,9,17478
2002,8,17,13689
2003,9,7,17080
2004,10,26,19823
2013,3,29,18639
2016,5,15,15292
2005,11,9,19326
2005,7,18,20211
2007,1,16,19222
2018,11,20,20342
2019,6,2,20218
2020,9,15,9195
1996,6,27,14943
1998,4,5,14155
1999,9,12,14828
2011,2,1,10670
2001,4,15,16301
2001,8,14,17455
2002,7,3,15247
2012,5,6,16124
2013,12,26,17936
2000,1,6,15370
2005,4,14,20392
2005,8,15,20254
2006,3,3,19991
2008,11,24,18252
2018,6,8,21406
1996,1,29,14313
1997,8,5,15061
1998,11,23,14896
1999,2,28,14180
2013,9,26,18193
2016,10,25,15295
2016,6,16,16619
2000,4,22,13364
2000,8,23,15565
2002,10,21,14565
2008,2,21,19887
2019,9,17,20180
1996,8,24,13637
1999,4,28,15156
1999,8,29,14735
2007,7,20,21313
2011,5,22,16101
2011,9,23,17098
2002,4,20,12894
2003,1,11,15403
2004,2,14,16603
2014,4,19,13093
2005,3,21,20278
2008,5,7,19961
2017,8,24,16775
2019,10,31,17601
1997,7,26,13938
1999,1,24,13851
2011,10,5,16405
2011,6,10,17742
2002,3,24,14053
2003,2,9,16999
2013,8,15,18856
2014,11,13,16433
2015,10,10,12788
2015,6,5,17119
2000,9,10,14975
2006,11,7,19331
2019,3,30,17652
1996,9,9,14698
1997,4,22,14916
2020,4,21,4853
2005,10,24,18512
2013,5,17,18633
2014,2,16,14502
2017,11,28,15129
2017,7,19,17008
2000,12,18,14965
2008,6,8,18887
2009,3,16,18421
2020,2,20,20960
2000,2,17,15192
2003,5,30,17900
2017,4,1,13477
1996,2,6,14343
2006,4,27,20108
2006,8,16,20581
2008,9,20,14470
2009,12,13,16459
2018,3,14,20075
2019,2,3,16535
1997,3,13,14703
1998,12,15,15033
2010,7,1,18984
2012,1,3,16353
2000,5,3,15546
2002,11,4,14458
2003,6,18,18229
2014,3,1,12598
2015,2,6,15775
2017,1,19,15249
2018,10,15,20921
2020,8,20,12670
1997,12,10,14140
2003,12,31,16331
2011,3,22,16935
2006,1,29,18063
2012,4,29,16478
2014,6,27,17278
1998,9,17,14101
2006,2,24,19750
2009,7,27,18933
2001,3,24,15210
2012,2,28,16228
2014,8,22,16880
2002,8,15,15246
2003,9,1,17348
2004,6,9,19099
2016,5,5,16121
2016,9,4,12214
2017,12,13,15098
1996,10,10,14844
2006,12,15,19825
2007,1,10,20189
2009,4,25,14838
2018,11,26,20163
2019,6,4,20715
2020,5,4,5634
2020,9,5,10637
1998,4,3,14686
1999,5,7,15096
1999,9,6,14738
2010,3,6,15043
2001,8,8,17505
2002,7,9,15176
2004,1,11,18182
2013,12,4,16565
2014,7,6,16730
2005,4,8,20261
2006,3,9,19768
2007,2,14,15996
2018,6,18,20616
1998,11,29,14531
2013,9,16,17984
2015,7,18,14487
2016,10,31,14542
1998,1,21,14637
2000,8,17,15480
2008,2,11,19489
2009,11,6,17997
2010,4,18,17290
2010,8,5,18567
1999,4,26,14664
2001,11,12,13846
2001,7,3,16643
2011,9,17,13305
2013,3,23,15168
2014,12,5,15930
2003,1,5,17371
2004,2,4,18829
2005,11,3,19737
2005,7,12,20485
1996,6,1,13159
2007,9,22,16976
2008,5,13,19572
2020,1,1,17969
1999,1,2,10057
2001,4,17,17325
2011,10,15,13598
2011,6,12,17252
2012,5,12,13929
2016,3,30,15600
2000,1,12,15216
2002,3,30,12649
2008,11,18,17760
2015,10,12,16576
2015,6,15,16029
1996,1,19,13633
2007,10,26,20919
2019,3,20,20591
1997,4,16,15058
1999,2,22,15090
2002,9,26,14673
2004,11,17,19685
2016,6,30,16634
2002,10,31,14461
2005,10,30,18655
2005,6,29,19893
2013,5,23,17986
2017,11,22,16286
2017,7,21,16845
2019,9,27,20327
1999,8,19,15491
2007,7,26,21148
2009,3,10,17789
2011,5,8,16502
2002,4,26,14905
2013,11,19,17186
2014,4,9,16334
2015,9,8,15682
2000,2,23,15299
2005,3,31,20009
2016,1,14,15178
2017,4,11,15790
2017,8,2,16314
2018,7,7,18599
2019,10,25,21482
1996,2,12,14494
1997,7,4,12943
1998,8,6,15045
2008,9,18,18647
2013,8,1,18993
2014,11,11,15884
2000,5,25,15500
2002,11,10,13499
2003,6,20,18457
2008,3,22,17121
1996,9,15,14034
2011,4,25,16987
1997,12,20,13265
2003,12,21,17776
2011,3,28,17364
2014,5,24,12920
2000,12,20,15561
2006,1,23,18697
2008,6,6,20350
2014,6,29,16158
2019,1,15,18382
2020,2,18,20362
1997,6,21,13817
1998,9,11,13628
2009,7,29,18516
2001,3,2,17100
2014,8,28,16931
2004,6,15,19407
2006,4,1,17018
2006,8,22,20015
2016,9,2,16152
2017,12,7,15602
2018,3,4,18783
2019,2,13,18607
1997,3,7,15071
2009,4,19,17453
2020,5,2,4602
1999,5,1,13179
2012,9,5,16777
2014,3,31,16576
2017,1,25,14793
2012,7,26,17737
2003,4,17,18098
2006,5,16,19348
2008,10,5,17583
2018,12,28,20185
1998,1,31,12994
2010,4,8,18100
2010,8,3,18790
2011,1,7,16383
2012,2,26,16050
2001,11,6,14344
2001,7,5,16963
2002,8,5,15174
2003,9,11,16435
2004,10,14,20293
2013,3,9,14645
2014,12,3,15381
2005,11,5,16248
2005,7,6,20323
2006,12,5,19441
2007,1,12,19930
2020,9,27,11372
1996,6,7,14887
1997,11,3,14888
1998,4,25,13104
2010,3,12,17767
2001,4,27,17396
2001,8,18,15859
2012,5,10,17550
2013,12,14,12779
2014,7,12,14528
2016,3,24,15670
2000,1,10,15088
2006,3,23,20000
2008,11,12,18059
2018,6,28,21234
1998,11,27,11760
2001,2,23,16938
2007,10,28,19661
2002,9,28,12807
2004,11,27,17632
2004,7,18,19414
2016,10,21,16100
2016,6,4,12994
1996,11,17,14076
2007,12,28,20062
2008,2,1,18965
2019,9,5,20153
1998,5,8,14584
1999,4,16,15137
1999,8,9,15544
2011,5,2,17308
2011,9,11,15939
2012,10,14,16437
2004,2,2,18756
2013,11,21,17837
2014,4,7,16513
2015,5,11,16557
2015,9,2,16318
2005,3,1,19093
2007,9,24,20853
2017,8,12,14551
2018,7,13,21797
2019,10,19,17166
2020,1,7,19064
1997,7,14,15012
1998,8,12,15036
1999,1,4,14259
2011,10,9,16092
2002,3,20,14632
2013,8,27,17628
2015,10,22,16397
2015,6,9,16639
2000,9,30,13705
2008,3,16,19356
2010,9,22,17684
1996,9,21,13247
2011,8,30,16453
2013,2,24,16271
2005,10,20,19778
2005,6,27,20481
2013,5,29,17942
2017,11,16,16108
2017,7,15,14421
1996,7,10,14921
2000,12,30,11673
2008,6,28,17737
2009,3,4,18025
2019,1,9,19045
2020,2,8,15896
2000,2,29,15451
2002,12,12,14237
2003,5,10,14779
2008,12,27,15685
2016,1,20,14678
2017,4,13,16294
1996,2,10,12963
2006,4,15,17182
2006,8,12,18228
2007,5,3,20798
2008,9,24,18342
2019,2,23,15779
1997,3,25,14913
2000,5,31,15232
2002,11,16,12371
2014,3,21,17019
2017,6,26,17045
2019,8,20,20132
2009,2,21,14758
2017,1,31,14372
1997,12,30,14518
2003,12,11,18115
2012,7,20,17953
2014,5,18,16063
2005,2,16,19704
2006,1,17,18403
1997,6,19,15103
1998,9,5,11353
2008,10,11,14496
2009,7,7,18779
2010,12,2,17903
2001,3,12,16952
2011,1,1,13840
2014,8,2,14668
2000,10,9,15712
2002,8,3,13601
2003,9,21,17073
2004,6,5,17222
2017,12,25,12783
2006,12,3,18949
2007,1,6,17547
2009,4,21,17629
2018,11,6,19206
2020,5,24,5836
2020,9,17,11114
1997,11,5,14684
1998,4,23,14716
2012,9,11,16470
2001,8,28,17116
2013,12,8,14038
2014,7,18,17378
2018,5,27,16616
2020,3,25,11806
1998,2,27,14958
2006,3,29,19835
2009,6,18,18814
2003,4,23,17568
2014,9,15,16503
2004,7,28,19504
2006,5,26,19939
2006,9,21,20289
2016,10,11,15647
2017,3,6,15628
2018,12,18,19171
1996,11,11,14780
1997,2,8,13099
1998,1,25,13929
2007,12,26,20350
2008,2,7,19836
2009,11,10,17004
2010,4,14,17923
2010,8,9,18950
2020,6,11,7749
1999,4,14,15190
2001,7,31,17532
2011,9,5,16435
2012,10,4,17469
2013,3,3,17230
2014,12,9,14704
2004,2,24,19202
2015,5,5,16282
1996,6,13,14716
2007,9,2,16665
2020,1,13,20371
1999,1,14,13188
2001,4,29,16591
2004,8,31,20001
2012,5,16,17019
2016,3,18,16069
2008,11,6,18319
2015,10,24,12660
2015,6,19,17262
2007,10,22,20865
2010,5,19,17979
2010,9,24,18328
2012,3,17,14583
2001,6,10,16742
2002,9,22,14045
2003,8,4,17990
2004,11,29,20290
2015,12,16,16010
2016,6,2,15897
2005,10,10,19299
2005,6,17,20671
2017,11,10,16055
2017,7,1,14369
2018,8,9,21244
2019,9,15,20532
1996,7,4,12387
1998,5,2,12958
1999,8,15,14824
2011,5,4,16980
2002,4,6,12793
2012,6,3,16671
2015,9,4,16639
2000,2,3,15160
2005,3,11,20320
2008,12,29,18372
2016,1,18,15012
2018,7,11,21563
1996,2,16,13537
1997,7,8,15117
1998,8,18,14688
2007,5,13,19846
2013,8,29,18433
2016,11,22,15803
2016,7,23,14090
2000,5,21,14812
2000,9,20,15624
2002,11,22,14478
2008,3,26,20013
2019,8,18,20172
1996,9,27,14774
1999,11,16,15369
1999,7,25,14491
2011,4,21,17621
2011,8,20,14507
1997,12,24,13237
2002,5,11,12820
2003,12,1,18481
2004,3,9,19391
2014,5,20,16522
2005,2,22,19852
2006,1,11,18384
2008,6,26,20439
2019,1,3,19341
2020,2,6,19841
1997,6,25,14954
2009,7,9,19212
2010,12,8,17285
2002,12,2,14088
2003,5,12,17818
2013,7,2,17858
2014,8,8,17065
2000,10,15,14892
2006,8,2,20284
2017,12,19,15540
2019,2,17,17106
1997,3,19,15082
2020,5,22,6111
2003,3,27,18493
2005,9,21,19128
2014,3,19,16659
2017,10,31,14287
2017,6,16,16899
2008,7,15,20539
2009,2,19,18215
2020,3,19,18171
1998,2,21,13128
2011,12,17,14519
2012,7,14,15637
2000,3,14,15508
2003,4,29,17596
2016,2,5,14917
1996,3,1,14690
2006,5,28,16783
2008,10,17,18778
2018,12,8,15187
2019,5,6,21241
1997,2,14,14852
1998,1,3,13097
2010,4,4,17197
2011,1,11,12682
2012,2,14,15693
2000,6,14,14069
2001,11,26,14371
2001,7,17,17313
2013,3,5,16446
2014,12,23,15828
2006,12,25,17114
2018,11,12,20874
2020,9,23,9911
1997,11,15,12839
2004,4,26,19795
2004,8,17,20121
2006,6,24,17721
2012,5,30,16824
2014,7,24,17254
2016,3,12,13502
2018,5,21,20651
2006,3,27,20008
2009,6,24,18881
2001,2,27,16768
2012,3,27,16702
2014,9,9,15690
2002,9,8,14105
2003,8,2,15859
2004,11,7,19177
2004,7,6,20128
2015,12,30,15910
2016,10,1,12313
2016,6,8,16241
1996,11,13,14430
2007,12,16,17987
2009,11,20,18012
2018,8,7,20343
2019,9,9,21205
2020,6,1,6232
1998,5,4,14700
1999,4,4,14226
1999,8,5,15373
2012,10,2,16465
2002,4,12,14917
2004,2,22,18562
2013,11,1,17683
2015,5,31,15607
2015,9,30,16241
2005,3,13,19342
2007,9,4,20887
2010,10,30,14691
2018,7,17,20170
2020,1,19,17964
1998,8,24,14463
2013,8,23,18630
2015,6,29,16952
2016,11,16,15720
2018,1,22,36964
1996,4,18,14738
1998,6,16,14409
2000,9,18,15608
2008,3,4,19240
2009,10,5,17814
2010,5,29,14742
2010,9,2,18562
1999,7,31,13273
2001,10,15,14417
2011,8,18,17555
2013,2,20,17253
2004,3,3,19619
2005,6,15,20604
2017,11,4,12510
1996,7,30,14796
2007,8,21,20355
2008,6,16,20118
2019,1,29,17482
2012,6,9,15348
2016,4,27,15702
2000,2,9,15244
2002,12,24,11630
2008,12,23,17650
2015,1,10,12138
2016,1,24,11480
2019,7,28,21578
2007,5,23,20890
2019,2,27,19140
1997,3,21,15174
2002,6,23,14733
2016,7,25,16151
2002,11,28,10228
2005,5,24,19882
2005,9,19,19456
2017,10,21,12581
2017,6,22,16996
2019,8,24,17666
1997,9,21,14239
1999,11,30,15609
2009,2,9,17805
2010,1,14,17680
2011,4,11,17461
2002,5,5,14040
2003,12,7,16468
2012,7,8,17443
2013,10,16,17691
2014,5,14,16363
2015,8,11,16635
2000,3,8,15446
2005,2,28,19054
2006,1,5,19534
2016,2,11,15419
2018,4,2,20057
1996,3,11,14698
1997,6,7,13664
2008,10,23,18769
2010,12,14,16931
1999,12,14,15259
2003,10,28,17953
2011,1,21,16268
2013,7,12,19029
2014,8,14,17187
2000,10,5,15635
2000,6,20,15346
2003,9,25,18176
2008,4,19,16902
2017,12,21,16018
2006,12,23,17732
2011,7,20,18008
1997,11,17,14841
2003,3,17,18417
2014,10,21,16037
2006,10,27,19969
2006,6,18,19232
2008,7,1,20597
2014,7,30,17278
2018,5,15,18804
2019,12,13,21125
2020,3,21,14505
1997,5,16,15090
1998,2,15,14016
2009,6,30,18560
2011,12,23,17296
2001,2,1,17132
2002,1,6,13567
2003,4,3,18317
2014,9,3,15298
2006,5,6,16818
2006,9,25,20046
2016,10,7,14834
2017,3,10,16271
2018,12,14,20227
2019,5,8,20005
1996,11,7,14723
1997,2,4,14739
1998,1,13,14612
2007,12,14,20674
2009,11,30,18329
2020,6,7,7417
1999,4,2,14936
2001,11,20,14399
2012,10,24,16872
2014,12,29,15873
2009,1,26,17559
2015,5,25,15398
2007,9,14,20886
2010,6,25,18779
2020,1,25,15900
2003,7,12,16101
2004,4,20,19531
2004,8,11,19604
2015,3,24,16271
2016,3,6,14777
2018,1,24,37446
1998,6,26,14439
2010,5,7,18155
2010,9,4,14417
2012,3,29,17606
2001,10,5,14469
2001,6,6,16781
2002,9,2,14287
2003,8,8,18531
2004,11,9,19787
2013,2,10,15664
2014,1,7,13024
2015,12,4,16164
2005,10,6,19658
2005,6,5,19272
2018,8,29,20426
1996,7,24,14857
1998,5,30,12950
2012,6,15,18238
2013,11,11,17826
2015,9,16,16027
2016,4,29,15680
2016,8,30,15639
2000,2,15,15286
2008,12,9,16995
2010,10,16,14738
2018,7,31,21141
1998,8,30,13111
2001,1,18,16617
2007,5,17,21023
2002,6,17,15247
2016,11,26,15655
2016,7,3,13271
1996,4,28,13911
2007,3,16,17460
2008,3,14,20591
2009,10,3,14060
2019,8,6,21553
1997,9,19,14838
1998,10,5,13937
1999,11,4,15523
1999,7,21,15082
2011,4,1,17476
2011,8,8,18036
2012,11,9,17292
2002,5,31,14734
2004,3,5,18861
2013,10,22,17262
2015,4,8,16520
2015,8,1,14742
2005,2,2,19025
2007,8,27,21245
2018,4,8,19783
2019,1,23,18458
1997,6,13,14921
2010,12,20,17786
2002,12,30,13768
2005,12,31,15664
2013,7,22,18747
2015,1,12,15399
2019,7,26,22248
2000,10,27,15753
2008,4,21,20477
2011,11,27,17342
2013,1,21,16895
2003,3,23,17482
2005,5,30,19244
2005,9,25,18057
2017,10,19,16223
2017,6,12,16983
2006,10,21,16793
2008,7,27,19105
2009,2,7,14065
2020,3,15,21038
1998,2,9,14525
1999,3,8,13912
2011,12,29,16825
2012,7,2,17162
2000,3,2,15273
2002,1,8,14299
2003,4,9,17513
2016,2,17,15107
1996,3,13,14352
2006,5,8,19962
2006,9,3,16619
2008,10,29,18154
2018,12,4,18857
2019,5,18,16325
1997,2,26,14745
1999,12,20,15379
2003,10,22,17995
2011,1,31,16043
2000,6,18,14939
2014,12,27,14834
2017,5,23,16066
2019,11,17,20826
2009,1,16,17696
2011,7,18,18069
1997,11,27,11294
2012,12,26,16193
2014,10,31,14117
2004,4,14,19732
2004,8,13,19496
2005,1,13,36904
2006,6,20,20076
2018,5,9,20076
2019,12,3,20091
1997,5,22,15073
2009,6,4,18877
2001,2,15,16811
2012,3,7,16768
2014,9,29,16145
2000,11,6,15426
2000,7,7,15902
2002,9,4,14955
2003,8,22,18363
2004,7,10,17874
2009,8,29,15069
2015,12,2,15722
2017,3,20,16290
2007,12,4,19658
2009,11,24,17860
2018,8,27,20984
2020,6,29,8795
1997,10,6,14972
1998,5,16,12972
2012,10,22,17252
2013,11,13,17539
2015,5,19,16536
1998,3,24,14817
2009,5,15,18328
2010,10,10,17384
2010,6,19,16203
2020,1,31,20692
2001,1,24,17108
2003,7,10,18246
2015,3,22,16063
2016,11,4,15946
2017,2,5,12550
2018,1,2,39110
1996,4,6,12913
1997,1,5,13976
1998,6,28,14198
2008,3,8,15670
2009,10,9,17944
2010,5,1,14891
2010,9,14,17622
2020,7,4,8241
1999,7,11,14839
2001,10,3,14364
2001,6,28,17448
2011,8,6,15555
2012,11,3,13540
2014,1,1,13428
2004,3,31,19559
2005,6,3,20188
2015,4,6,16874
1996,7,18,14601
2007,8,1,21230
2019,1,17,19713
2004,9,28,19180
2012,6,21,18138
2016,4,23,12762
2016,8,24,16036
2002,12,20,14547
2007,6,30,18773
2008,12,3,17720
2015,1,22,15886
2019,7,16,21822
2007,5,27,17042
2010,2,22,17725
2001,5,7,17164
2002,6,27,14653
2003,11,1,15477
2013,1,19,13131
2016,7,5,16513
2005,5,20,19969
2005,9,7,19340
2007,3,30,20685
2017,10,9,16120
2017,6,2,16206
2018,9,14,20165
2019,8,12,21946
1996,12,10,14803
1997,9,9,14826
1998,10,15,15003
1999,11,2,15051
2010,1,26,16747
2011,4,7,17443
2002,5,25,12436
2013,10,28,18026
2015,8,7,17346
2000,3,28,15317
2005,2,8,19277
2008,1,29,18529
2016,2,23,14998
2018,4,14,15659
1996,3,23,13094
1997,6,11,15121
2007,4,14,17991
2010,12,26,15172
2011,2,28,16718
1999,12,18,13470
2003,10,16,18332
2005,12,25,16364
2011,1,25,15690
2013,7,16,18735
2016,12,19,15180
2000,10,17,15700
2000,6,24,14027
2019,11,23,18252
1997,8,24,14666
1999,10,23,13540
1999,6,22,15020
2011,11,17,16946
2011,7,24,17266
1997,11,29,12836
2002,2,14,14672
2003,3,13,18189
2004,12,4,17011
2014,10,25,12650
2005,1,11,37948
2006,10,15,19198
2006,6,14,20199
2008,7,29,20452
2018,5,3,20073
2019,12,25,16418
2020,3,1,20376
1997,5,28,14930
1998,2,3,14464
1999,3,6,12414
2009,6,10,18364
2011,12,3,12832
2002,1,18,14387
2003,4,15,17563
2013,6,1,14523
2014,9,23,15757
2006,9,13,19392
2009,8,23,17575
2017,3,30,16265
2019,5,20,21168
1997,2,16,14094
2007,12,2,18731
2020,6,19,8061
2003,2,20,18493
2005,8,18,20372
2017,5,29,15488
2017,9,26,15494
2008,8,2,17493
2009,1,22,17826
1998,3,22,14078
2010,6,13,17830
2012,12,20,16248
2000,4,11,15213
2004,4,8,19827
2004,8,7,18044
2014,2,13,11846
2015,3,12,16898
2018,1,4,30582
2019,4,5,21140
1997,1,3,14718
1998,6,6,13269
2010,5,11,17711
2012,3,9,17374
2000,7,9,15203
2001,10,25,14286
2001,6,18,17440
2003,8,28,18421
2013,2,6,16586
2014,1,11,11792
2015,12,8,15489
2009,12,16,17499
2018,8,17,20996
1997,10,12,14206
2001,12,30,13230
2004,5,25,19504
2004,9,18,16497
2006,7,27,19783
2012,6,27,18112
2016,4,9,13109
2016,8,18,16437
2018,2,16,19916
2007,6,24,20386
2008,12,5,18201
2009,5,5,17600
2010,10,12,17813
2020,8,9,12744
2001,1,30,16615
2012,8,23,17782
2002,6,5,14584
2003,11,7,18465
2016,11,14,15966
2016,7,15,16814
2017,2,3,15321
2006,2,5,18188
2007,3,4,19803
2009,10,23,18055
2019,8,10,18747
2020,7,14,10623
1997,9,7,14290
1998,10,9,14954
1999,11,8,15529
1999,7,1,14966
2010,1,28,17132
2012,11,5,17141
2002,5,19,14105
2004,3,17,19386
2013,10,2,17596
2015,4,28,16246
2015,8,29,13170
2005,2,14,19499
2007,8,7,21152
2010,11,29,18532
2010,7,28,18773
2018,4,20,20728
2005,12,19,19153
2013,7,26,19166
2015,1,24,12051
2016,12,21,15663
2019,7,14,21348
1996,5,17,14638
1998,7,19,14428
2000,10,23,15715
2008,4,1,19778
2010,2,24,17382
1999,6,16,15368
2001,5,13,16540
2001,9,10,16865
2011,11,23,17276
2013,1,25,17026
2003,3,3,18324
2004,12,14,19446
2005,5,10,19918
2005,9,13,19173
2017,10,7,12508
1996,12,4,14790
2006,10,9,20356
2007,11,8,21089
2008,7,23,19533
1999,3,28,14417
2011,12,9,16527
2016,5,24,15992
2000,3,22,15647
2002,1,20,13465
2008,1,27,18178
2016,2,29,15456
2019,6,27,21892
1996,3,25,14291
1999,9,27,15481
2007,4,20,21014
2011,2,22,16787
2019,5,30,20978
1997,2,22,13301
1999,12,24,13694
2002,7,20,13739
2003,10,10,18351
2005,4,23,17353
2005,8,20,17948
2017,5,27,12770
2017,9,16,12479
2019,11,29,15237
1997,8,18,15139
1999,10,25,15674
2009,1,12,17400
2011,7,6,17998
2012,12,14,17028
2013,9,13,18007
2014,10,3,16203
2015,11,6,16429
2000,4,13,15666
2000,8,14,15578
2004,4,2,19824
2005,1,1,34102
2019,12,31,17250
1996,8,7,14882
1997,5,2,14956
2013,6,15,16346
2014,9,17,16081
2000,11,10,15821
2000,7,19,15598
2003,8,26,17604
2008,5,16,20356
2009,8,17,18842
2017,3,24,16332
2011,6,19,17287
1997,10,18,13136
2001,12,16,13546
2014,11,22,12773
2006,11,24,16500
2006,7,17,20527
2008,8,12,20425
2018,2,10,14568
2019,3,9,17343
1997,4,15,15070
1998,3,12,14933
2009,5,3,17420
2010,10,6,17902
2010,6,7,18413
2001,1,4,17084
2003,7,30,18418
2012,8,25,14218
2014,2,7,15686
2015,3,10,16204
2016,11,8,14109
2017,2,9,13070
2018,1,14,33236
2019,4,11,20387
1996,4,10,14584
1997,1,9,13443
1998,6,8,14869
2009,10,29,17307
2020,7,8,10859
1999,7,7,15011
2001,10,23,14311
2014,1,21,13063
2009,12,26,15620
2015,4,26,15798
2007,8,13,21429
2010,7,26,18735
2012,1,28,12944
2003,6,11,17986
2004,5,23,18542
2004,9,8,19580
2016,4,3,15186
2016,8,12,16012
2007,6,18,21046
2018,10,22,21041
2019,7,4,16435
2020,4,12,6280
2020,8,3,12743
1998,7,25,13572
2010,2,2,16635
2011,3,1,16652
2001,5,11,17341
2002,6,15,13604
2003,11,13,17916
2013,1,7,17292
2014,6,2,16766
2005,9,11,18600
2006,2,15,19057
2007,3,2,20010
2018,9,26,19816
1996,12,30,14364
1998,10,19,14997
2010,1,22,17438
2013,10,8,17281
2015,8,19,16342
2016,5,30,15208
2016,9,29,15971
1996,10,29,14510
1998,12,22,14863
2000,3,16,15586
2008,1,17,19362
2010,11,19,18365
2018,4,26,20625
1999,5,30,12445
1999,9,29,15236
2007,4,18,20610
2011,2,16,16225
2013,4,25,18512
2002,7,18,15273
2003,10,4,15324
2004,1,20,19063
2005,12,13,18208
2016,12,31,11999
1996,5,31,14736
2007,2,23,20934
2008,4,11,19735
2009,9,6,13601
2019,11,3,20506
1997,8,20,15065
1998,11,6,15008
1999,10,3,14919
1999,6,26,13661
2011,11,13,15879
2011,7,12,17860
2012,4,4,16566
2002,2,26,14355
2004,12,8,19455
2013,9,11,17138
2014,10,13,15955
2015,11,12,16490
2015,7,13,16944
2005,1,31,38950
2006,10,3,19157
2007,11,6,20356
2019,12,21,19917
1996,8,9,14935
1997,5,8,14992
1999,3,26,15318
2011,12,15,16825
2002,1,30,13767
2005,11,26,17014
2013,6,21,19052
2019,6,29,18351
2000,11,20,15616
2008,5,22,20393
2009,8,11,18869
2011,10,20,17294
2000,1,21,15194
2003,2,24,17991
2005,4,17,19424
2005,8,30,19342
2017,5,1,16078
2017,9,22,16211
1996,1,12,13088
2006,11,22,20538
2008,8,22,20227
2009,1,2,18381
2019,3,15,20884
1998,3,10,14845
1999,2,15,14923
2010,6,1,18061
2012,12,8,13231
2000,4,7,15461
2000,8,8,15575
2002,10,6,13960
2003,7,20,17710
2014,2,1,11485
2007,7,5,19778
2019,4,17,20302
1997,1,23,14792
2003,1,28,17631
2000,7,21,15874
2014,1,31,15358
2017,4,16,15099
2019,10,14,21651
2009,12,28,17951
2011,6,21,17406
1997,10,24,14791
2001,12,10,14242
2012,1,18,15453
2014,11,28,12361
2004,5,13,18753
2004,9,14,18996
2006,7,23,19527
2016,4,5,15675
2016,8,6,14276
2018,2,12,19176
1997,4,9,15003
2007,6,12,20410
2009,5,25,17629
2020,4,6,7777
2020,8,5,11045
2001,1,10,16692
2011,3,7,17115
2012,8,3,18207
2000,12,3,14982
2002,6,9,14591
2003,11,19,18020
